cm/s2; dt=0.020
10.7	37.435
10.72	66.168
10.74	88.067
10.76	90.015
10.78	82.073
10.8	67.11
10.82	47.883
10.84	32.417
10.86	17.654
10.88	11.58
10.9	15.138
10.92	17.251
10.94	13.48
10.96	14.463
10.98	20.152
11	25.292
11.02	25.158
11.04	10.807
11.06	-5.194
11.08	-14.384
11.1	-15.724
11.12	-15.686
11.14	-23.974
11.16	-25.106
11.18	-27.841
11.2	-39.237
11.22	-41.958
11.24	-33.776
11.26	-16.508
11.28	1.54
11.3	20.297
11.32	39.402
11.34	51.546
11.36	49.506
11.38	32.538
11.4	-12.606
11.42	-54.03
11.44	-62.756
11.46	-51.078
11.48	-36.015
11.5	-22.392
11.52	-0.669
11.54	20.481
11.56	28.819
11.58	22.287
11.6	12.642
11.62	1.23
11.64	-4.837
11.66	-8.347
11.68	-15.555
11.7	-14.334
11.72	-5.024
11.74	-5.328
11.76	-11.127
11.78	-18.602
11.8	-28.914
11.82	-34.755
11.84	-34.23
11.86	-32.306
11.88	-22.385
11.9	-5.9
11.92	9.275
11.94	16.552
11.96	20.476
11.98	31.58
12	37.424
12.02	29.856
12.04	6.989
12.06	-17.369
12.08	-29.487
12.1	-31.01
12.12	-29.045
12.14	-22.661
12.16	-14.45
12.18	-12.733
12.2	-14.536
12.22	-7.969
12.24	4.012
12.26	14.754
12.28	17.849
12.3	13.489
12.32	11.144
12.34	13.191
12.36	14.298
12.38	12.158
12.4	5.526
12.42	-0.072
12.44	-1.921
12.46	-3.605
12.48	-2.101
12.5	-0.618
12.52	4.197
12.54	9.561
12.56	15.088
12.58	11.039
12.6	-6.545
12.62	-25.581
12.64	-32.15
12.66	-29.424
12.68	-28.337
12.7	-31.948
12.72	-38.228
12.74	-38.702
12.76	-38.311
12.78	-31.581
12.8	-21.25
12.82	-13.224
12.84	-10.939
12.86	-11.788
12.88	-11.242
12.9	-4.758
12.92	5.211
12.94	18.545
12.96	27.056
12.98	29.996
13	31.726
13.02	33.188
13.04	37.231
13.06	39.974
13.08	40.938
13.1	39.395
13.12	39.431
13.14	39.221
13.16	44.032
13.18	48.004
13.2	48.678
13.22	44.851
13.24	31.988
13.26	14.95
13.28	0.171
13.3	-5.679
13.32	-7.758
13.34	-13.55
13.36	-16.488
13.38	-14.524
13.4	-20.552
13.42	-31.225
13.44	-36.21
13.46	-33.576
13.48	-29.139
13.5	-30.563
13.52	-37.519
13.54	-38.305
13.56	-25.278
13.58	-6.935
13.6	12.01
13.62	29.622
13.64	36.072
13.66	26.661
13.68	9.283
13.7	-5.086
13.72	-6.974
13.74	0.398
13.76	9.503
13.78	20.662
13.8	27.853
13.82	24.229
13.84	16.456
13.86	11.446
13.88	6.421
13.9	3.795
13.92	3.413
13.94	4.145
13.96	-2.11
13.98	-18.025
14	-32.51
14.02	-40.542
14.04	-37.852
14.06	-27.513
14.08	-21.514
14.1	-24.95
14.12	-30.835
14.14	-36.632
14.16	-38.59
14.18	-36.014
14.2	-26.792
14.22	-15.203
14.24	-9.058
14.26	-8.999
14.28	-13.804
14.3	-11.997
14.32	-1.589
14.34	9.495
14.36	15.222
14.38	14.97
14.4	14.362
14.42	11.438
14.44	14.855
14.46	19.206
14.48	20.95
14.5	29.766
14.52	34.186
14.54	32.728
14.56	26.215
14.58	18.203
14.6	14.03
14.62	12.162
14.64	6.94
14.66	1.224
14.68	-1.445
14.7	-5.57
14.72	-10.561
14.74	-11.305
14.76	-5.556
14.78	5.814
14.8	12.856
14.82	6.522
14.84	-1.403
14.86	-7.908
14.88	-12.053
14.9	-12.397
14.92	-10.158
14.94	-7.421
14.96	-2.046
14.98	8.314
15	17.823
15.02	21.788
15.04	27.053
15.06	31.091
15.08	25.231
15.1	15.125
15.12	8.894
15.14	7.16
15.16	3.151
15.18	-1.359
15.2	-1.934
15.22	-0.412
15.24	-2.302
15.26	-5.016
15.28	-3.793
15.3	-1.741
15.32	-2.463
15.34	-5.169
15.36	-8.674
15.38	-12.028
15.4	-15.432
15.42	-15.691
15.44	-20.844
15.46	-32.609
15.48	-43.612
15.5	-48.427
15.52	-47.148
15.54	-39.454
15.56	-25.317
15.58	-11.488
15.6	0.52
15.62	3.724
15.64	4.778
15.66	6.916
15.68	8.129
15.7	11.778
15.72	13.34
15.74	17.337
15.76	22.794
15.78	20.881
15.8	17.449
15.82	15.29
15.84	11.161
15.86	5.491
15.88	1
15.9	-0.007
15.92	-0.715
15.94	0.729
15.96	3.42
15.98	4.526
16	7.78
16.02	9.185
16.04	11.589
16.06	17.361
16.08	21.423
16.1	21.986
16.12	15.38
16.14	8.588
16.16	5.579
16.18	9
16.2	18.46
16.22	24.796
16.24	25.552
16.26	21.552
16.28	17.508
16.3	13.411
16.32	10.985
16.34	8.01
16.36	2.369
16.38	-0.663
16.4	0.9
16.42	4.535
16.44	6.996
16.46	8.821
16.48	9.126
16.5	8.116
16.52	7.505
16.54	8.861
16.56	6.655
16.58	2.327
16.6	-1.142
16.62	-1.428
16.64	4.308
16.66	10.394
16.68	9.377
16.7	1.586
16.72	-6.468
16.74	-12.396
16.76	-15.701
16.78	-17.766
16.8	-22.832
16.82	-24.958
16.84	-22.671
16.86	-22.079
16.88	-23.329
16.9	-27.183
16.92	-27.935
16.94	-24.895
16.96	-21.153
16.98	-12.597
17	-5.188
17.02	-2.414
17.04	3.382
17.06	13.261
17.08	17.452
17.1	11.839
17.12	2.935
17.14	-8.297
17.16	-13.702
17.18	-13.623
17.2	-11.303
17.22	-10.537
17.24	-11.404
17.26	-9.149
17.28	-10.132
17.3	-9.951
17.32	-7.72
17.34	-6.94
17.36	-9.798
17.38	-12.064
17.4	-11.456
17.42	-11.344
17.44	-13.955
17.46	-19.357
17.48	-21.789
17.5	-19.139
17.52	-19.006
17.54	-19.594
17.56	-15.734
17.58	-10.296
17.6	-3.913
17.62	1.667
17.64	5.023
17.66	5.162
17.68	2.624
17.7	1.769
17.72	1.377
17.74	-2.135
17.76	-7.444
17.78	-11.182
17.8	-9.186
17.82	-3.924
17.84	0.27
17.86	2.893
17.88	5.02
17.9	10.233
17.92	15.1
17.94	15.731
17.96	15.59
17.98	17.227
18	17.927
18.02	15.084
18.04	13.18
18.06	17.155
18.08	22.555
18.1	23.966
18.12	21.139
18.14	16.653
18.16	13.366
18.18	9.311
18.2	7.071
18.22	5.675
18.24	2.72
18.26	2.787
18.28	6.985
18.3	11.868
18.32	16.112
18.34	17.242
18.36	17.226
18.38	15.838
18.4	13.345
18.42	13.916
18.44	13.488
18.46	13.351
18.48	12.393
18.5	9.684
18.52	5.748
18.54	3.14
18.56	2.752
18.58	0.91
18.6	-0.817
18.62	-0.48
18.64	-1.788
18.66	-0.599
18.68	2.28
18.7	1.866
18.72	-0.355
18.74	-6.895
18.76	-13.372
18.78	-20.349
18.8	-24.38
18.82	-22.785
18.84	-18.681
18.86	-11.771
18.88	-6.8
18.9	-6.544
18.92	-4.586
18.94	-1.757
18.96	-5.427
18.98	-11.118
19	-13.312
19.02	-13.856
19.04	-14.053
19.06	-9.72
19.08	-4.146
19.1	-0.322
19.12	3.677
19.14	2.299
19.16	-2.243
19.18	-4.95
19.2	-7.393
19.22	-8.526
19.24	-7.138
19.26	-4.335
19.28	0.939
19.3	8.572
19.32	11.341
19.34	10.425
19.36	10.044
19.38	5.865
19.4	3.179
19.42	3.22
19.44	2.684
19.46	2.853
19.48	3.321
19.5	2.746
19.52	0.489
19.54	-1.014
19.56	-3.029
19.58	-8.468
19.6	-12.594
19.62	-12.23
19.64	-12.215
19.66	-11.55
19.68	-8.185
19.7	-1.44
19.72	2.046
19.74	0.377
19.76	-0.29
19.78	-3.66
19.8	-5.876
19.82	-7.583
19.84	-11.293
19.86	-13.381
19.88	-15.24
19.9	-17.703
19.92	-18.772
19.94	-19.465
19.96	-19.755
19.98	-14.236
20	-5.727
20.02	1.748
20.04	9.413
20.06	15.495
20.08	18.404
20.1	16.55
20.12	13.987
20.14	13.58
20.16	12.897
20.18	10.534
20.2	6.561
20.22	6.07
20.24	10.928
20.26	13.797
20.28	13.731
20.3	15.32
20.32	15.7
20.34	13.38
20.36	9.738
20.38	7.188
20.4	4.346
20.42	-1.123
20.44	-5.181
20.46	-4.511
20.48	-2.309
20.5	-0.856
20.52	-0.323
20.54	-1.218
20.56	-2.531
20.58	-4.619
20.6	-6.093
20.62	-6.547
20.64	-4.637
20.66	-1.725
20.68	-2.381
20.7	-3.064
20.72	-1.747
20.74	1.125
20.76	3.973
20.78	5.823
20.8	4.623
20.82	1.606
20.84	-0.168
20.86	-3.551
20.88	-7.746
20.9	-9.976
20.92	-9.591
20.94	-7.344
20.96	-4.63
20.98	-2.717
21	-2.272
21.02	-3.542
21.04	-3.489
21.06	-2.864
21.08	-2.287
21.1	1.06
21.12	4.378
21.14	6.825
21.16	7.812
21.18	8.568
21.2	11.15
21.22	14.383
21.24	16.162
21.26	18.769
21.28	19.01
21.3	15.886
21.32	15.732
21.34	18.052
21.36	20.312
21.38	19.839
21.4	16.351
21.42	12.115
21.44	8.333
21.46	3.882
21.48	-1.624
21.5	-5.545
21.52	-6.968
21.54	-3.483
21.56	2.118
21.58	6.407
21.6	9.902
21.62	8.665
21.64	6.349
21.66	3.921
21.68	0.43
21.7	0.768
21.72	1.581
21.74	-2.341
21.76	-7.453
21.78	-10.006
21.8	-10.508
21.82	-9.021
21.84	-9.996
21.86	-9.799
21.88	-7.935
21.9	-8.205
21.92	-4.963
21.94	-2.727
21.96	1.575
21.98	2.912
22	4.015
22.02	1.64
22.04	-4.254
22.06	-3.785
22.08	-4.913
22.1	-6.22
22.12	-8.334
22.14	-7.609
22.16	-6.614
22.18	-7.758
22.2	-7.587
22.22	-8.017
22.24	-10.886
22.26	-11.363
22.28	-12.045
22.3	-10.722
22.32	-9.428
22.34	-8.736
22.36	-7.409
22.38	-6.917
22.4	-3.664
22.42	-2.424
22.44	-2.883
22.46	-5.464
22.48	-8.865
22.5	-10.986
22.52	-11.017
22.54	-8.892
22.56	-6.932
22.58	-4.914
22.6	-3.057
22.62	-1.656
22.64	-1.652
22.66	-1.712
22.68	-3.237
22.7	-5.415
22.72	-4.945
22.74	-6.618
22.76	-9.135
22.78	-10.092
22.8	-9.011
22.82	-6.255
22.84	-4.643
22.86	-3.529
22.88	-2.785
22.9	-1.674
22.92	0.804
22.94	2.569
22.96	4.391
22.98	8.054
23	10.407
23.02	12.086
23.04	10.704
23.06	10.391
23.08	8.606
23.1	7.611
23.12	11.006
23.14	12.091
23.16	12.792
23.18	11.385
23.2	10.603
23.22	11.03
23.24	8.922
23.26	7.152
23.28	5.764
23.3	5.615
23.32	6.735
23.34	5.777
23.36	3.384
23.38	0.799
23.4	-1.732
23.42	-2.991
23.44	-3.464
23.46	-4.639
23.48	-6.077
23.5	-5.566
23.52	-4.97
23.54	-2.964
23.56	-0.734
23.58	-2.1
23.6	-3.703
23.62	-5.989
23.64	-5.529
23.66	-2.686
23.68	-0.152
23.7	2.273
23.72	2.929
23.74	3.085
23.76	3.834
23.78	5.435
23.8	5.936
23.82	6.802
23.84	7.39
23.86	8.082
23.88	7.724
23.9	4.711
23.92	2.633
23.94	1.406
23.96	2.336
23.98	1.729
24	-0.997
24.02	-4.061
24.04	-5.411
24.06	-3.657
24.08	-1.548
24.1	-0.517
24.12	-1.624
24.14	-2.78
24.16	-4.887
24.18	-7.689
24.2	-9.231
24.22	-10.502
24.24	-10.5
24.26	-9.059
24.28	-5.473
24.3	-0.441
24.32	0.594
24.34	2.142
24.36	3.735
24.38	4.332
24.4	3.56
24.42	3.604
24.44	6.061
24.46	7.958
24.48	10.232
24.5	11.096
24.52	10.62
24.54	9.067
24.56	7.381
24.58	6.699
24.6	7.764
24.62	7.233
24.64	6.486
24.66	6.629
24.68	5.815
24.7	0.767
24.72	-1.01
24.74	-0.652
24.76	-0.624
24.78	0.519
24.8	1.838
24.82	2.763
24.84	0.535
24.86	-2.356
24.88	-3.229
24.9	-2.109
24.92	-1.848
24.94	-3.253
24.96	-5.979
24.98	-8.055
25	-9.159
25.02	-9.049
25.04	-8.424
25.06	-6.885
25.08	-6.469
25.1	-6.509
25.12	-7.071
25.14	-7.156
25.16	-6.701
25.18	-8.21
25.2	-9.793
25.22	-9.499
25.24	-9.15
25.26	-10.541
25.28	-14.152
25.3	-16.828
25.32	-16.112
25.34	-14.248
25.36	-11.089
25.38	-7.101
25.4	-2.961
25.42	1.42
25.44	2.067
25.46	3.13
25.48	3.504
25.5	3.095
25.52	2.695
25.54	2.615
25.56	5.462
25.58	7.003
25.6	8.844
25.62	10.421
25.64	12.058
25.66	12.965
25.68	11.866
25.7	11.689
25.72	11.464
25.74	9.886
25.76	8.441
25.78	6.814
25.8	6.704
25.82	6.675
25.84	6.501
25.86	7.786
25.88	8.441
25.9	8.881
25.92	7.977
25.94	6.062
25.96	3.025
